id,latitude,longitude,population
Broekhin,51.2,6,1365586
Koufurderrige,52.95,5.65,1366008
Mook,51.75,5.883333333,1366232
Oranje,52.90694444,6.447222222,1366704
Hoogengraven,52.54305556,6.466666667,1367302
Ravenstein,51.78333333,0.083333333,1367356
Kerkeind,51.46666667,0.083333333,1367592
Kuikseind,51.45,0.083333333,1367849
Geersdijk,51.56666667,3.766666667,1368018
Sambeek,51.63333333,0.083333333,1368114
Spekhoek,52.25,6.133333333,1368142
Boeiink,51.51666667,0.066666667,1368414
Stenenheul,51.76666667,0.083333333,1368419
Sibculo,52.48194444,6.633333333,1368779
Poederoijen,51.78333333,5.083333333,1368858
Pieterzijl,53.26666667,0.266666667,1368878
Foxwolde,53.15972222,6.459722222,1369411
Hei-Oostenrijk,51.48333333,6.05,1369724
Holthone,52.64027778,6.683333333,1370123
Berghuizen,51.81666667,5.516666667,1370233
Muggenbeet,52.74166667,5.983333333,1370561
De Kooi,51.86111111,4.933333333,1371114
Baaiduinen,53.38333333,5.283333333,1371126
Veldbraak,51.43333333,0.066666667,1371884
Rijtseterp,53.03333333,5.483333333,1372050
Alem,51.78333333,5.35,1372052
Kamp,50.91666667,5.866666667,1372470
Scharneburen,53,5.433333333,1372628
Eikenheuvel,51.63333333,0.083333333,1373084
Maalbergen,51.43333333,0.066666667,1373116
Rilland,51.41666667,4.183333333,1373248
De Bente,52.69027778,6.754166667,1373535
Ter Aalst,51.63333333,0.066666667,1373583
Ferwerd ,53.33333333,5.833333333,1373693
Reijmersbeek,50.93333333,5.883333333,1373952
Roosteren,51.08333333,5.816666667,1374112
Nieuwe Bildtdijk,53.31666667,5.666666667,1374304
Hoeven,51.48333333,0.083333333,1374901
Besselaar,51.6,0.083333333,1375402
Zijp,51.6,0.083333333,1375437
Vrouwentroost,52.25,4.766666667,1375640
Nuijeneind,51.5,0.083333333,1375677
Haastrecht,52.00138889,4.766666667,1375737
Bronneger,52.94583333,6.815277778,1375766
Bruchterveld,52.53055556,6.65,1376926
Het Schier,52.78888889,6.2125,1377507
Jipsinghuizen,52.96666667,0.15,1377579
Wissekerke,51.5,3.85,1377748
Hanik,51.45,6.2,1378639
Bingelrade,50.98333333,5.933333333,1378954
Nieuwe Vaart,52.98333333,6.016666667,1379108
Mheer,50.78333333,5.8,1379516
Noordstraat,51.38333333,4.016666667,1379918
Breedeveen,52.02361111,5.416666667,1380120
Thorn,51.16666667,5.833333333,1380565
Zevenhutten,51.7,0.083333333,1380768
Elsloo,52.93333333,6.233333333,1380833
Berkt,51.41666667,0.083333333,1380868
Schotsheuvel,51.71666667,0.083333333,1381066
Oosterdijk,52.75,5.266666667,1381252
Zandeweer,53.38333333,0.683333333,1381322
Medemblik,52.76666667,5.1,1381337
Heijen,51.68333333,5.983333333,1381371
Leemhorst,51.33333333,6.133333333,1381965
Middelie,52.53333333,5.016666667,1382064
Hedel,51.75,5.266666667,1382208
Nieuw-Schoonebeek,52.64861111,6.986111111,1382310
Bikbergen,52.28333333,5.2,1382602
Hexel,52.34305556,6.466666667,1382749
Merum,53.31666667,0.75,1382976
Heibloem,51.3,5.9,1383040
De Kolonie,52.39444444,6.516666667,1383163
Elst,51.73333333,0.083333333,1383286
Alting,52.86527778,6.538888889,1383349
Helvoirt,51.61666667,0.083333333,1383473
Eese,52.83611111,6.1,1383748
Sauwerd,53.28333333,0.533333333,1384121
Swier,50.9,5.9,1384656
Wilnis,52.19583333,4.883333333,1384688
Tersluis,52.66666667,5.233333333,1384982
Achter het Klooster,51.25,5.883333333,1385765
Rafelder,51.9,6.333333333,1386243
Palestina,52.20833333,5.416666667,1386249
Lexmond,51.9625,5.033333333,1386517
Broekerhaven,52.7,5.25,1386695
Helsdingen,51.97777778,5.05,1387354
Nieuwvliet,51.36666667,3.466666667,1387637
Oudelande,51.4,3.85,1387831
Sluipwijk,52.03888889,4.733333333,1388389
Groenstraat,51.45,0.083333333,1388448
Ureterperverlaat,53.1,6.133333333,1388501
De Steeg,52.01666667,6.05,1388647
Zalné,52.50277778,6.116666667,1388857
Broekoord,52.75,5.2,1388899
Harmelen,52.09027778,4.95,1389100
Willige Langerak,51.94444444,4.866666667,1389232
Hoornderveen,53.06666667,0.033333333,1389407
Nieuwendijk,51.75416667,4.316666667,1389614
Keuter,51.5,6.1,1389678
Kelpen,51.21666667,5.833333333,1389764
Schaarsbergen,52.03333333,5.866666667,1389828
Vaassense Broek,52.28333333,6,1389955
Spijk,53.38333333,0.833333333,1390520
Olburgen,52.05,6.133333333,1390963
Krimpen aan den IJssel,51.91666667,4.6,1391367
Roosendaal,51.51666667,0.066666667,1391586
Abcoude,52.27222222,4.966666667,1392441
Zwarteklef,51.53333333,5.966666667,1392568
Neerijnen,51.83333333,5.283333333,1393197
Zondveld,51.56666667,0.083333333,1393426
Finkeburen,52.91666667,5.716666667,1393513
De Snipperij,53.16666667,0.25,1393567
Ouwendorp,52.23333333,5.733333333,1394019
Oudendijk,52.6,4.966666667,1394493
Opperdoes,52.76666667,5.083333333,1394958
Uitweg,51.98333333,5.016666667,1395025
Maaskant,51.41666667,0.083333333,1395332
Sellingerbeetse,52.91666667,0.066666667,1395767
Dijkwel,51.48333333,3.933333333,1396046
Noorbeek,50.76666667,5.816666667,1396051
Kilder,51.93333333,6.233333333,1396246
Ponte-Avancé,51.3,3.633333333,1396271
Kerkhof,51.36666667,0.083333333,1396274
De Wijk,52.21666667,6.116666667,1396576
Tietjerk,53.2,5.916666667,1396595
Venlo,51.36666667,6.166666667,1396726
Arcen,51.48333333,6.183333333,1396917
Groote Bottel,51.45,0.083333333,1397397
Steenoven,51.33333333,5.866666667,1397442
De Valk (township),52.13333333,5.683333333,1397578
Wageningen-Hoog,51.98333333,5.7,1397626
Roovert,51.46666667,0.083333333,1397666
Roekebosch,52.71944444,6.133333333,1398057
Someren-Eind,51.35,0.083333333,1398339
Soeterbeek,51.33333333,6.083333333,1398464
Hijken,52.89444444,6.497222222,1398869
Wijnaldum,53.2,5.466666667,1399091
Het Sas,51.46666667,0.066666667,1399223
Molenrij,53.38333333,0.4,1399280
Zuid-Scharwoude,52.68333333,4.816666667,1399738
Windesheim,52.44722222,6.116666667,1399975
Neijenkamp,51.98333333,6.4,1400011
Niezijl,53.26666667,0.333333333,1400053
Soest,52.17361111,5.283333333,1401073
Imbosch,52.06666667,5.983333333,1401188
IJsselhunten,51.88333333,6.316666667,1401251
Dorp,53.23333333,0.233333333,1401612
Heukelom,51.61666667,6.033333333,1401722
Achterbos,52.225,4.916666667,1401735
Beuningen,51.86666667,5.783333333,1402854
Oosteinde,52.28333333,4.8,1402893
Spaarnwoude,52.4,4.7,1402929
Veendam,53.1,0.866666667,1403733
Blessum ,53.18333333,5.7,1403834
Volendam,52.5,5.066666667,1404195
't Lage van den Weg,53.4,0.65,1404304
Moespot,52.68611111,5.95,1404420
Zetten,51.93333333,5.716666667,1404485
Mildam,52.93333333,6,1404615
Klössehoek,52.375,6.716666667,1404858
Holwerd,53.36666667,5.9,1405003
Huurne,52.35,6.566666667,1405098
Zevenbuurt,52.86666667,5.85,1405150
Groot Hitland,51.9375,4.616666667,1405187
Leeuwen,51.96666667,5.683333333,1405431
Klein-Oirlo,51.5,6.05,1405549
Nederasselt,51.76666667,5.75,1406035
Leiden,52.15833333,4.483333333,1406037
Schin op Geul,50.85,5.883333333,1406080
Haakswold,52.71805556,6.231944444,1406589
Westerbeek,51.56666667,0.083333333,1406683
Mastenbroek,52.575,6.016666667,1406828
Lienden,51.81666667,5.666666667,1407510
Snelrewaard,52.02777778,4.9,1407596
Zedde,52.48333333,5.033333333,1408011
Oosterbuurt,52.55,4.683333333,1408513
Blerick,51.36666667,6.166666667,1408779
Haskerdijken,53,5.866666667,1408860
Odoornerveen,52.84583333,6.781944444,1408941
Exmorrazijl,53.06666667,5.466666667,1409242
Braamt,51.91666667,6.266666667,1410042
Beerenplaat,51.83333333,4.383333333,1410317
Bruntinge,52.81666667,6.583333333,1410332
Emmen,52.77916667,6.906944444,1410549
Zevenhuizen,53.38333333,0.683333333,1411640
Kamp,51.56666667,6.05,1412288
Enspijk,51.88333333,5.216666667,1412292
Acquoy,51.88333333,5.133333333,1412519
Goyse Dorp,52,5.216666667,1412534
Vleuten,52.10555556,5,1412603
Trintelen,50.83333333,5.95,1412844
Waterhuizen,53.18333333,0.65,1412950
Stegerveld,52.57222222,6.5,1413168
Winde,53.12777778,6.527777778,1413265
Wollinghuizen,52.98333333,0.133333333,1413481
Maalstede,51.48333333,3.966666667,1413548
Dreischor,51.68333333,3.983333333,1413608
Weper,53.01666667,6.316666667,1414130
Kriel,52.8,4.866666667,1414273
Stein,52.00416667,4.766666667,1414305
Hardegarijp ,53.21666667,5.95,1414685
Kraaienburg,52.63333333,5.15,1415074
Hoorn,52.4,6.066666667,1415156
Oud-Bodegraven,52.07777778,4.733333333,1415361
Pikveld,52.65694444,6.772222222,1415581
Oude Leije,53.3,5.733333333,1415636
Ronduite,52.6875,6.033333333,1416074
Duizel,51.36666667,0.083333333,1416075
Havelterberg,52.775,6.181944444,1416782
Uiterburen,53.16666667,0.866666667,1416961
Dinther,51.63333333,0.083333333,1417229
De Heuvel,51.95,5.283333333,1417660
Dijk,51.3,6.033333333,1418275
Luntershoek,51.3,3.983333333,1418351
Kopstukken,52.95,0.05,1418443
Arendnest,51.58333333,0.083333333,1419086
Wijckel,52.88333333,5.633333333,1419636
Haghorst,51.48333333,0.083333333,1419793
Eemdijk,52.25555556,5.316666667,1420006
Oosthuizen,52.56666667,5,1420962
Triemen,53.28333333,6.1,1421269
Kille,51.76666667,0.066666667,1421724
Oosterse Bos,52.65694444,6.908333333,1421748
Wetserhuizingerveld,52.63888889,6.3,1421797
Hooghout,51.61666667,0.083333333,1421801
Kornhorn,53.16666667,0.233333333,1422064
Halfweg,52.27777778,4.533333333,1422252
De Hoeve,52.88333333,6.083333333,1422350
Bovenstreek,53.11666667,0.95,1422780
Oldorp,53.4,0.65,1422967
Kapolder,50.83333333,5.9,1423065
Valkenburg,50.86666667,5.833333333,1423209
Holthuizen,51.91666667,6.1,1423512
Landsrade,50.78333333,5.883333333,1423604
Kattenbosch,51.36666667,0.083333333,1423770
Nauerna,52.45,4.75,1423832
Berm,51.78333333,5.316666667,1423880
De Bult,52.95,6.3,1424427
Heieind,51.41666667,0.083333333,1424670
Valentijn,51.96666667,5.433333333,1424876
Hagestein,51.98055556,5.116666667,1424892
Hellendoorn,52.38888889,6.45,1425031
Gaarkeuken,53.25,0.3,1425293
Schoelieberg,51.43333333,0.066666667,1425444
Dalfsen,52.51111111,6.25,1425462
De Weere,52.76666667,4.883333333,1425462
Euvelwegen,51.35,0.083333333,1425620
Homberg,51.46666667,6.15,1425998
Polsbroek,51.97777778,4.85,1426183
Wamel,51.88333333,5.466666667,1426435
Sloten,52.35,4.8,1426447
Beekbergen,52.15,5.966666667,1427581
Boudewijnskerke,51.51666667,3.483333333,1427826
Oostdijk,51.82777778,3.95,1428119
Harkezijl,53.1,5.45,1428362
Oud Gastel,51.58333333,0.066666667,1428452
Carnisse,51.85,4.516666667,1428719
Weipoort,52.11388889,4.516666667,1428786
Doosje,52.67916667,6.133333333,1429568
Kie,53.18333333,5.516666667,1429791
Boveneind,51.8,0.083333333,1429821
Erp,51.6,0.083333333,1429967
Tzummarum,53.23333333,5.55,1430696
Velsen-Zuid,52.46666667,4.633333333,1431184
Elkerzee,51.73333333,3.85,1431208
Nes,53.4,6.05,1431412
Gelselaar,52.16666667,6.533333333,1431415
Broekkant,51.65,0.083333333,1431542
Zuidland,51.82222222,4.25,1431784
Blauwenhoek,51.6,0.083333333,1432644
Benschop,52.00833333,4.966666667,1432708
Catrijp,52.71666667,4.683333333,1433239
Bronkhorst,51.76666667,0.083333333,1433496
Oosterbroek,53.13611111,6.598611111,1433604
Spier,52.81944444,6.466666667,1434026
Maassluis,51.92361111,4.25,1434596
Baburen,53.05,5.5,1434752
Blauwesluis,51.83333333,5.55,1434931
Voort,51.33333333,0.083333333,1436335
Muizenhol,51.5,0.083333333,1436509
Voorste Hees,51.4,6.033333333,1437463
Rosengaarde,52.52777778,6.233333333,1437724
Fiemel,53.3,0.066666667,1438375
Bunschoten-Spakenburg,52.24444444,5.366666667,1438843
Purmerland,52.48333333,4.933333333,1438980
Giessenburg,51.85138889,4.883333333,1439518
Spekklef,51.58333333,0.083333333,1439569
Vaart,51.63333333,0.066666667,1439945
Kantje,51.68333333,0.083333333,1440540
Heers,51.38333333,0.083333333,1440735
Nijeholtwolde,52.88333333,5.983333333,1441071
Heidekant,51.95,6.2,1441216
Neerbosch,51.83333333,5.816666667,1441474
Schalkhaar,52.26805556,6.183333333,1441482
Modderland,53.18333333,0.1,1441573
Vught,51.65,0.083333333,1441627
Den Oever,52.93333333,5.033333333,1441760
Loenersloot,52.22916667,5,1442537
Oud-Vossemeer,51.56666667,4.2,1442805
Westzaner-Overtoom,52.43333333,4.783333333,1443123
Lage Weg,51.96527778,4.633333333,1443338
Oost-Souburg,51.46666667,3.6,1443347
Bemelen,50.85,5.766666667,1443447
Nieuwendijk,51.76666667,0.066666667,1443518
Lisse,52.25972222,4.55,1443562
Kooiwijk,51.86527778,4.683333333,1443835
Miedum,53.23333333,5.833333333,1444425
Roelshoek,51.43333333,4.133333333,1444746
Kiel-Windeweer,53.1,0.766666667,1444843
Lekkerkerk,51.89861111,4.666666667,1444956
Roosberg,51.55,0.066666667,1445526
Nieuw-Abeele,51.48333333,3.6,1445815
Driehoek,51.45,0.066666667,1445990
Sellingen,52.93333333,0.15,1446049
Belt,52.9,4.95,1446138
Schaluinen,51.41666667,0.066666667,1446287
Looienhoek,51.51666667,0.083333333,1447706
Wittem,50.81666667,5.916666667,1447877
Oude Polder,51.21666667,3.866666667,1448167
Steenbergen,53.1,6.408333333,1448964
Doorn,52.0375,5.333333333,1448976
Lammerenburg,51.46666667,3.566666667,1449176
Noordijk,52.35,6.816666667,1449200
Nieuw-Wehl,51.96666667,6.166666667,1449212
Bekenes,52.07777778,4.833333333,1449780
Ten Esschen,50.9,5.933333333,1449811
Visserweert,51.06666667,5.8,1449840
Vianen,51.71666667,0.083333333,1450380
Zweekhorst,51.96666667,6.083333333,1450421
Achtmaal,51.45,0.066666667,1450738
Veeningen,52.66944444,6.369444444,1450911
Augustinusga,53.21666667,6.166666667,1451114
Bronnegerveen,52.95555556,6.8375,1451595
't Oever,52.28333333,5.55,1451797
Middelsluis,51.74305556,4.433333333,1452280
Winschoterhoogebrug,53.11666667,0.033333333,1452366
Eygelshoven,50.9,6.05,1452473
Moddergat,53.4,6.083333333,1452780
Gendt,51.88333333,5.966666667,1453565
Veenhuizen,52.70555556,6.704166667,1453974
Tuitjenhorn,52.73333333,4.75,1453987
Holthees,51.56666667,0.1,1454114
Barger-Compascuum,52.75416667,7.043055556,1454489
Molenbuurt,51.9875,5.15,1454777
Bisselt,51.76666667,5.916666667,1455429
Smeerling,53.01666667,0.066666667,1455914
Werendijke,51.5,3.5,1456229
Kreitsberg,51.7,0.083333333,1456332
Vinkwijk,51.9,6.266666667,1456388
Rott,50.78333333,5.95,1456462
Einighausen,51,5.833333333,1456824
Woold,51.93333333,6.716666667,1456946
Oostrum,53.33333333,6.066666667,1457359
Rozendaal,51.38333333,6.05,1457567
Zuidbroek,53.15,0.85,1457598
Wijchen,51.81666667,5.733333333,1457708
Oost-Graftdijk,52.55,4.816666667,1457808
Scherpbier,51.35,3.5,1457854
Schippersbeek,51.05,5.8,1457934
Oudenmolen,51.36666667,0.083333333,1458014
Winneweer,53.3,0.733333333,1458638
Zeegse,53.06805556,6.645833333,1458975
Groot Bruggen,51.46666667,0.083333333,1459204
Prinsenbeek,51.58333333,0.066666667,1459251
Lenthe,52.48194444,6.2,1459267
Barger-Oosterveld,52.77083333,6.958333333,1459515
Hoogwoud,52.71666667,4.933333333,1460017
Wehl,51.96666667,6.216666667,1460068
Steeg,51.4,6.016666667,1460100
Driehoek,51.63333333,0.066666667,1460311
Fransum,53.26666667,0.433333333,1460708
Wilaard,53.2,5.833333333,1460971
De Haar,53.11666667,0.216666667,1461039
Overveen,52.4,4.6,1461085
Jutrijp,53,5.65,1461348
Sprundel,51.53333333,0.066666667,1461363
Rheeveld,52.87638889,6.502777778,1461621
Benedeneind,52.01527778,5.566666667,1461846
Groningen,53.21666667,0.566666667,1462140
Schoordijk,51.26666667,0.083333333,1462178
Brand,51.68333333,0.083333333,1462236
Dalmsholte,52.475,6.35,1462422
De Glip,52.33333333,4.616666667,1462601
Bruinisse,51.66666667,4.1,1462708
Tilburg,51.55,0.083333333,1463111
Zwarteweg,52.46666667,5.916666667,1463277
Nieuwland,53.33333333,6.15,1463337
Kloostereind,51.45,0.083333333,1463340
Rietveld,52.10138889,4.616666667,1463425
Houtdorp,52.25,5.716666667,1463603
Achterwetering,52.15138889,5.15,1463770
Snelleveld,51.85,5.283333333,1463921
Velsen-Noord,52.46666667,4.65,1463968
Veldhunten,51.88333333,6.35,1464197
Oosterhout,51.88333333,5.833333333,1464336
Mensingeweer,53.35,0.45,1464438
Oekel,51.48333333,0.066666667,1464541
Kruisstraat,51.5,0.066666667,1464760
Tjerkwerd,53.05,5.5,1464804
Horick,51.3,5.783333333,1464850
Boornzwaag,52.95,5.75,1465326
Egmond aan Zee,52.61666667,4.633333333,1465401
Tiel,51.88333333,5.433333333,1465443
Hengelo,52.26527778,6.783333333,1465726
Lunteren,52.08333333,5.616666667,1466081
De Krieger,52.65555556,6,1466130
Meeuwen,51.71666667,0.083333333,1466281
Ressen,51.9,5.866666667,1466377
De Lethe,53.1,0.183333333,1466886
Plaatsluis,51.36666667,0.066666667,1467224
Elsloo,50.95,5.766666667,1467348
Weert,51.25,5.716666667,1467451
Roodehaan,53.31666667,0.416666667,1467643
Lage Aard,51.55,0.066666667,1468174
Achterberg,51.97222222,5.583333333,1468199
Stavenisse,51.58333333,4.016666667,1468363
Loppersum,53.31666667,0.733333333,1468373
Aerdt,51.9,6.083333333,1468461
Odoorn,52.84861111,6.851388889,1468589
Valkenburg,52.18055556,4.416666667,1468605
Oude Bildtzijl,53.3,5.716666667,1468616
Boven-Hardinxveld,51.82361111,4.866666667,1468703
Donkervliet,52.23333333,5,1469133
Westdorp,52.90416667,6.766666667,1469285
Ulestraten,50.9,5.783333333,1469506
Ven,51.51666667,0.083333333,1469856
Papenveer,52.18472222,4.716666667,1469868
Stoppeldijkveer,51.31666667,3.95,1470015
Groeneweg,51.98472222,4.583333333,1470264
Snikzwaag,52.98333333,5.783333333,1470545
Draaisterhuizen,53,5.6,1470690
Broeke,52.15,6.5,1470810
Raaieind,51.4,6.15,1471501
Aalsum,53.3,0.366666667,1471701
Spanbroek,52.7,4.95,1471805
Hooge Heide,51.73333333,0.083333333,1472149
Heusden,51.73333333,0.083333333,1472178
Laar,51.28333333,5.716666667,1472313
Borneo,51.66666667,0.083333333,1472824
Crob,51.81666667,5.2,1473122
Hanekamp,52.57916667,6.683333333,1473474
Quatrebras,53.21666667,5.983333333,1473926
Asbroek,51.28333333,5.9,1473999
Sluis De Piet,51.51666667,3.75,1474080
Roond,51.56666667,0.083333333,1474361
Terwispel,53.01666667,6.05,1474626
Molenend,53.25,5.933333333,1474798
Eenigenburg,52.73333333,4.733333333,1475244
Beerzerveld,52.49305556,6.566666667,1475322
Wolfheze,52,5.783333333,1475464
Hommert,50.93333333,5.916666667,1475816
Radio Kootwijk,52.18333333,5.833333333,1475859
Nollen,52.65,4.783333333,1476015
Heiloo,52.6,4.7,1476305
Garmerwolde,53.23333333,0.65,1476589
Tusschenloegen,53.15,0.85,1477312
Spijkdorp,53.08333333,4.85,1477453
Neerloon,51.78333333,0.083333333,1478109
Gilze,51.53333333,0.066666667,1478176
Kuipersveer,51.82361111,4.55,1479325
Leuken,51.56666667,6.066666667,1479572
Bargebek,52.88333333,5.6,1480144
Jubbegastercompagnie,52.98333333,6.1,1480290
Mussel,52.95,0.033333333,1480379
Turkeye,51.31666667,3.583333333,1480505
Oosterwijtwerd,53.33333333,0.8,1480791
Hoogeind,51.91388889,5.083333333,1481076
Westendorp,51.95,6.416666667,1481504
Klaterbuurt,52.56666667,4.866666667,1481516
Den Dungen,51.65,0.083333333,1481578
Winssen,51.88333333,5.716666667,1481606
Vogelswerf,51.85,5.05,1481663
Ubachsberg,50.85,5.95,1481694
Havelt,51.6,0.083333333,1482157
Driel,51.96666667,5.816666667,1482218
De Krim,52.65,6.616666667,1482374
Waterkant,51.53333333,0.066666667,1482478
Kwartier,51.91666667,6.15,1483598
Buren,51.91666667,5.333333333,1483656
Exloo,52.88194444,6.863888889,1483958
Rhenen,51.95972222,5.566666667,1484708
Muggenhool,51.3,0.083333333,1484780
"Berg, Meijel",51.35,5.866666667,1484968
De Groeve,53.11388889,6.715277778,1484972
Wiene,52.23472222,6.65,1485035
Slagharen,52.62916667,6.55,1485462
West-Knollendam,52.51666667,4.783333333,1485681
Breemortel,51.43333333,0.083333333,1486727
Stokkum,52.2125,6.5,1486909
Drie Hoefijzers,51.25,4,1487189
Grafhorst,52.58194444,5.933333333,1487493
Klazienaveen,52.72361111,6.990277778,1487570
Diefdijk,51.91388889,5.116666667,1487907
Hulshorst,52.36666667,5.733333333,1488317
Haamstede,51.7,3.75,1488484
Bruinehaar,52.46944444,6.7,1488641
Ommerenveld,51.93333333,5.483333333,1488781
Gasselternijveenschemond Eerste Dwarsdiep,53,6.923611111,1489090
Aalden,52.79027778,6.718055556,1489232
Kranenburg,52.1,6.366666667,1489276
Mariëndijk,52.01111111,4.233333333,1489953
De Driesprong,52.0125,4.25,1490269
